Export;EXP-2024-001 (2024-04-15T14:51:39+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-03-09T04:00:00+01:00;2024-03-09T05:00:00+01:00;7.57;22.34;15.83;15.54;19.85;15.62;12.25;21.15;20.01;20.6;16.09;14.39;19.58;16.84;12.39;9.31;19.88;21.99;14.68;15.01;9.56;18.37;17.05;45.01;22.97;4.98;7.56;5.07;8.4;9.39;10.63;6.86;9.34;11.68;9.75;6.1;12.14;8.95;7.66;5.93;5.43;6.06;4.13;6.59;5.25
NO2;uur;µg/m³;2024-03-09T05:00:00+01:00;2024-03-09T06:00:00+01:00;10.15;17.51;20.73;16.87;17.29;21.15;12.33;16.92;24.15;19.11;15.59;14.87;14.51;17.71;12.6;10.67;20.5;21.46;16;16.18;10.09;19.05;18.25;35.95;24.34;5.04;8.64;5.31;10.13;9.83;11.13;8.51;10.05;12.65;8.92;6.3;12.46;9.88;8.57;5.82;5.61;5.98;4.19;6.93;4.92
NO2;uur;µg/m³;2024-03-09T06:00:00+01:00;2024-03-09T07:00:00+01:00;11.63;13.88;11.19;13.42;26.84;17.81;13.4;17.01;21.34;21.71;16.39;16.36;16;17.93;12.37;11.12;22.27;22.18;15.08;17.43;9.78;22.91;22.35;32.84;26.51;5.14;13.76;5.31;14.97;11.27;13.19;7.46;11.91;13.4;10.83;6.82;16.91;11.79;9.8;6.03;5.72;6.47;4.51;8.35;5.27
NO2;uur;µg/m³;2024-03-09T07:00:00+01:00;2024-03-09T08:00:00+01:00;14.32;14.42;12.67;21.6;30.92;18.76;14.58;19.7;25.17;24.74;17.65;17.6;17.15;18.18;13.12;10.89;26.15;27.54;16.03;17.44;10.94;26.6;21.8;31.56;32.77;5.36;20.23;5.91;17.72;13.55;17.11;7.52;13.64;15.15;9.4;8.69;20.23;14.33;8.88;6.62;5.83;6.48;4.48;9.73;6.52
NO2;uur;µg/m³;2024-03-09T08:00:00+01:00;2024-03-09T09:00:00+01:00;12.35;13.13;13.45;22.52;16.14;19.97;16.31;18.68;22.71;22.47;15.66;15.68;15.36;15.94;12.48;12.8;26.52;27.66;14.65;16.28;11.73;27.04;21.23;27.26;30.66;5.59;19.69;5.62;14.01;17.38;20.33;8.84;16.02;16.48;9.51;8.44;26.83;19.24;8.62;6.4;5.63;6.54;4.75;9.52;5.68
NO2;uur;µg/m³;2024-03-09T09:00:00+01:00;2024-03-09T10:00:00+01:00;9.29;9.26;16.7;22.88;19.99;16.8;13.14;14.6;14.68;20.05;13.39;13.44;10.77;12.61;10.1;9.75;24.61;23.25;14.88;13.34;13.6;23.93;17.84;22.49;31.54;5.28;16.55;5.57;13.25;18.25;18.78;11.48;16.42;13.43;11.15;10;24.05;17.4;7.93;6.28;5.33;5.8;4.68;10.75;5.21
NO2;uur;µg/m³;2024-03-09T10:00:00+01:00;2024-03-09T11:00:00+01:00;9.69;7.34;22.66;24.54;18.42;19.04;12.28;14.96;17.24;18.77;11.95;12.81;11.3;9.41;9.12;7.13;23.08;20.97;12.74;11.16;11.2;22.88;14.72;21.96;30.73;5.5;20.02;6.34;11.76;13.88;18.53;10.12;12.9;12.11;10.67;9.36;22.32;13.95;8.1;5.67;5.38;5.6;4.63;9.59;4.88
NO2;uur;µg/m³;2024-03-09T11:00:00+01:00;2024-03-09T12:00:00+01:00;9.74;7.25;17.76;21.02;15.34;15;9.62;16.91;16.02;20.66;13.08;12.05;10.82;7.72;8.13;6.37;20.09;21.91;11.85;11.21;10.56;20.05;13.08;23.25;29.17;5.64;16.47;5.73;11.44;13.14;16.59;9.85;11.87;12.27;8.81;9.11;23.36;14.34;7.53;5.04;5.44;5.07;4.66;9.42;4.82
NO2;uur;µg/m³;2024-03-09T12:00:00+01:00;2024-03-09T13:00:00+01:00;8.59;8.29;15.99;15.59;11.91;16.22;9.47;16.64;16.76;19.41;12.8;10.04;11.01;8.26;7.05;5.25;19.59;18.5;10.97;10.86;10.93;21.9;13.38;19.76;31.06;5.78;17.09;6.01;12.06;14;20.04;9.62;13.74;16.18;8.25;9.05;32.13;20.71;6.79;5.05;4.81;4.83;4.56;9.83;4.51
NO2;uur;µg/m³;2024-03-09T13:00:00+01:00;2024-03-09T14:00:00+01:00;7.73;7.97;10.18;13.78;10.19;20.83;9.39;16.5;18.73;18.95;13.27;10.79;12.88;9.36;6.73;4.59;16.78;17.91;9.94;9.61;9.58;18.82;10.73;16.84;27.8;6.06;21.18;5.11;12.15;15.05;22.73;10.44;14.2;17.69;7.91;8.78;30.71;22.2;6.48;5.3;5.09;4.26;4.34;11.22;4.23
NO2;uur;µg/m³;2024-03-09T14:00:00+01:00;2024-03-09T15:00:00+01:00;6.38;8.52;7.67;12.93;8.54;18.39;8.93;17.5;15.81;18.03;12.6;10.56;10.38;8.95;6.47;5.05;17.37;17.03;9.69;8.28;9.82;20.64;10.58;17.6;29.14;5.78;18.41;3.98;13.06;15.11;23.22;9.64;14.35;16.87;7.37;9.75;32.87;24.29;6.87;7.14;4.94;4.02;3.75;8.83;3.35
NO2;uur;µg/m³;2024-03-09T15:00:00+01:00;2024-03-09T16:00:00+01:00;6.57;7.03;9.25;13.64;8.06;17.61;7.64;14.63;14.62;17.38;11.02;10.09;8.58;7.25;5.66;6.91;16.03;15.54;8.62;8.32;9.67;18.96;7.34;17.74;23.79;5.98;19.62;4.25;13.19;16.02;22;8.87;15.04;18.4;6.46;7.44;26.81;18.56;6.4;6.1;4.65;3.88;3.66;7.96;3.36
NO2;uur;µg/m³;2024-03-09T16:00:00+01:00;2024-03-09T17:00:00+01:00;9.65;6.83;8.7;13.04;9.47;21.14;9.2;13.75;15.32;21.16;14.13;11.49;10.33;15.13;7.58;7.34;14.59;18.63;10.82;9.38;10.27;17.69;10.09;21.23;24.58;6.59;13.02;5.32;15.2;15.12;21.26;9.04;13.89;23.97;7.24;7.25;23.95;12.61;6.72;6.98;4.93;4.48;3.71;9.33;3.46
NO2;uur;µg/m³;2024-03-09T17:00:00+01:00;2024-03-09T18:00:00+01:00;10.22;7.29;9.2;24.68;13.22;26.92;9.13;16.43;15.4;20.68;12.58;14.72;7.77;18.57;8.07;4.77;28.67;25.82;9.98;10.77;10.81;31.67;24.95;20.28;40.68;7.22;17.02;5.08;12.5;14.68;20.71;8.82;13.24;18.53;7.91;8.69;28.23;12.32;9.7;6.04;6.1;5.19;3.96;11.7;3.82
NO2;uur;µg/m³;2024-03-09T18:00:00+01:00;2024-03-09T19:00:00+01:00;9.46;16.74;9.59;21.91;14.26;9.32;5.03;16.15;20.86;23.21;11.83;12.47;8.72;10.3;12.41;8.17;29.42;37.08;11.68;24.35;10.52;31.37;24.79;33.08;40.4;7.59;22.32;5.81;11.05;12.72;12.83;10.31;13.35;13.22;8.57;8.22;23.48;12.14;9.17;6.59;6.15;5.48;4.07;12.56;3.93
NO2;uur;µg/m³;2024-03-09T19:00:00+01:00;2024-03-09T20:00:00+01:00;9.67;17.21;6;6.69;4.85;37.68;6.55;14.96;15.06;21.59;14.75;13.34;9.27;8.99;8.78;7.96;19.77;27.27;22.74;22.51;9.81;23.69;14.08;29.18;30.88;6.55;18.94;7.12;9.8;10.61;11.24;10.66;11.4;11.67;8.48;7.83;24.23;13.29;7.74;6.66;6.11;5.74;3.86;9.53;3.94
NO2;uur;µg/m³;2024-03-09T20:00:00+01:00;2024-03-09T21:00:00+01:00;9.52;18.68;4.6;21.09;8.96;24.84;8.78;16.26;14.54;21.69;17.4;17.08;10.83;9.78;9.68;6.01;16.79;18.04;13.11;17.26;10.11;23.92;17.22;18.3;23.59;6.23;17.69;5.62;8.53;10.04;10.77;7.75;9.37;12.67;7.97;7.34;24.18;13.25;7.88;6.45;6.63;6.45;4;9.64;4.62
NO2;uur;µg/m³;2024-03-09T21:00:00+01:00;2024-03-09T22:00:00+01:00;11.83;20.77;10.58;20.59;16.39;25.9;9.93;20.61;21.9;20.7;12.92;14.7;12.88;10.73;9.02;3.69;14.41;20.19;10.86;10.16;9.53;17.4;13.73;18.56;20.97;6.44;14.29;5.37;7.93;8.98;10.08;6.89;8.09;9.64;8.19;7.07;21.33;13.58;7.86;6.25;4.67;6.49;4.13;9.28;5.8
NO2;uur;µg/m³;2024-03-09T22:00:00+01:00;2024-03-09T23:00:00+01:00;14.29;25.27;17.57;20.73;13.78;21.68;4.46;19.45;20.53;18.66;12.86;12.04;12.6;11.96;8.45;4.27;15.27;20.69;11.16;10.09;9.2;17.56;11.54;20;27.75;6.01;13.52;5.16;7.72;9.65;9.77;6.25;8.61;10.61;8.4;7.11;26.4;13.11;8.01;6.22;5.94;6.31;4.55;9.3;6.8
NO2;uur;µg/m³;2024-03-09T23:00:00+01:00;2024-03-10T00:00:00+01:00;13.54;24.58;13.44;17.8;10.14;16.97;4.56;24.78;21.73;20.11;15.63;14.3;13.41;12.69;8.51;5.02;14.96;21.82;10.48;13.83;8.27;19.64;15.39;19.31;30.22;5.38;13.46;5.29;7.89;9.23;10.12;6.8;10;14.37;8.87;7.44;30.29;18.43;7.67;5.7;5.78;5.64;7.18;9.18;9.01
NO2;uur;µg/m³;2024-03-10T00:00:00+01:00;2024-03-10T01:00:00+01:00;11.71;20.18;11.52;16.09;13.27;29.89;8.36;25.94;25.69;20.71;19.83;14.82;19.71;15.32;8.84;23.94;17.91;20.47;11.91;15.11;8.9;20.74;12.9;20.75;32.24;6.05;14.96;5.95;8.27;9.49;10.66;7.92;9.92;12.72;9.93;7.32;30.39;17.68;7.77;6.57;5.33;5.93;6.34;8.76;7.69
NO2;uur;µg/m³;2024-03-10T01:00:00+01:00;2024-03-10T02:00:00+01:00;9.95;13.75;12.66;15.13;11.89;22.51;9.85;24.92;27.59;20.85;19.48;14.76;20.83;20.24;15.76;10.47;15.34;18.78;16.7;18.2;9;16.14;13.32;21.94;19.47;5.68;14.51;5.4;6.71;8.06;10.23;7.49;9.08;9.95;9.68;6.73;21.83;17.29;7.15;6.19;4.79;5.84;5.45;6.69;6.48
NO2;uur;µg/m³;2024-03-10T02:00:00+01:00;2024-03-10T03:00:00+01:00;9.36;12.04;11.01;13.62;10.6;15.77;13.77;22.99;24.82;20.57;16.2;14.06;24.45;31.14;14.37;14.37;13.94;14.97;16.64;15.44;10.77;14.54;10.55;15.86;16.34;5.3;21.76;4.78;7.11;7.24;8.26;8.11;8.08;10.78;9.8;6.94;18.83;14.13;6.96;6.42;4.69;5.89;5.57;5.74;5.18
NO2;uur;µg/m³;2024-03-10T03:00:00+01:00;2024-03-10T04:00:00+01:00;8.1;9.81;11.63;15.11;13.35;11.14;14.61;16.81;20.28;12.92;11.21;10.75;19.37;26.4;15.96;18.65;11.84;12.1;12.49;11.09;13.3;11.61;8.26;11.61;11.19;5.08;16.54;4.65;6.5;7.76;8.43;7.52;7.7;8.1;9.93;7.84;20.01;17.46;7.11;6.19;4.67;5.92;7.24;5.3;5.67
NO2;uur;µg/m³;2024-03-10T04:00:00+01:00;2024-03-10T05:00:00+01:00;8.98;7.31;11.63;12.59;10.08;14.4;14.81;15.64;19.2;13.68;9.22;10.28;17.65;22.5;14.39;17.03;9.69;9.4;8.43;7.67;8.73;10.51;6.38;8.89;10.33;5.03;20.37;5.48;6.64;8.05;9.27;7.01;8.57;8.04;9.29;7.57;12.8;11.13;7.1;5.72;5.07;5.91;6;6.16;6.29
NO2;uur;µg/m³;2024-03-10T05:00:00+01:00;2024-03-10T06:00:00+01:00;10.71;7.73;9.13;10.46;8.3;9.55;11.9;10.77;14.9;13;8.67;8.62;16.28;16.64;12.56;18.57;11.1;9.04;9.19;9.59;7.09;11;6.52;8.76;10.82;4.93;18.01;5.01;5.86;6.97;8.82;6.55;8.06;7.63;8.92;6.97;10.87;9.45;6.54;5.16;5.4;6.88;5.27;5.7;5.25
NO2;uur;µg/m³;2024-03-10T06:00:00+01:00;2024-03-10T07:00:00+01:00;14.07;6.33;9.4;9.07;8.26;8.05;10.4;8.9;10.86;8.81;7.88;7.98;11.53;26.6;10.85;17.93;9.91;7.73;7.63;8.19;7.54;10.74;5.92;8.86;10.08;4.9;17.54;4.62;5.4;6.88;7.38;6.09;6.96;7.71;9.17;6.2;9.62;9.92;7.03;4.73;5.75;6.24;5.41;5.54;5.64
NO2;uur;µg/m³;2024-03-10T07:00:00+01:00;2024-03-10T08:00:00+01:00;19.85;5.91;8.79;9.17;7.77;7.94;9.71;8.7;10.19;9.84;9.03;7.85;10.99;19.54;9.02;28.45;9.66;8.07;7.36;8.67;7.24;10.45;5.15;9.27;10.26;5.21;18.02;4.14;5.47;7.18;7.73;7.49;6.89;7.58;8.22;5.95;9.16;10.07;6.92;4.69;5.52;6.24;5.88;5.9;5.65
NO2;uur;µg/m³;2024-03-10T08:00:00+01:00;2024-03-10T09:00:00+01:00;15.12;6.36;9.29;10.39;7.67;8.98;8.67;9.47;11.98;9.48;8.15;9.02;12.25;13.9;9.12;20.62;10.1;8.46;7.4;10.97;8.63;10.59;5.7;8.98;10.75;5.38;16.58;4.01;5.41;6.49;7.25;7.53;7.1;7.22;8.47;5.77;14.45;11.61;5.82;4.82;5.32;6.72;5.32;6.23;6.74
NO2;uur;µg/m³;2024-03-10T09:00:00+01:00;2024-03-10T10:00:00+01:00;10.44;7.99;9.17;16.1;9.71;11.95;9.1;14.39;15.76;11.02;8.78;8.52;14.54;8.25;10.89;20.38;10.34;9.03;9.33;8.31;8.07;11.34;6.66;8.95;13.09;5.21;17.54;3.19;5.76;6.64;7.46;7.16;7.33;7.12;7.35;4.89;13.61;10.54;5.04;4.51;4.61;6.39;6.53;7.09;7.12
NO2;uur;µg/m³;2024-03-10T10:00:00+01:00;2024-03-10T11:00:00+01:00;10.53;7.83;9.53;18.27;8.33;11.67;10.23;13.63;16.12;15.69;10.19;8.88;16.74;7.37;7.49;22.27;11.42;10.83;9.69;9.96;9.89;12.13;8.15;9.68;14.83;4.85;16.95;3.01;5.25;6.26;8.2;5.71;6.98;8.6;5.99;4.18;13.22;10.07;5.15;4.55;4.35;5.61;6.35;7.2;6.04
NO2;uur;µg/m³;2024-03-10T11:00:00+01:00;2024-03-10T12:00:00+01:00;9.03;6.65;10.24;14.17;7.81;10.19;11.83;15.28;17.8;15.09;9.6;10.16;16.63;7.12;8.26;21.3;15.41;15.01;9.81;11.95;9.93;13.43;8.27;17.14;20.02;4.73;12.91;2.91;5.04;5.78;10.35;5.82;6.6;9.34;6.22;4.15;11.38;9.13;4.43;4.54;4.78;4.8;4.27;6.71;4.76
NO2;uur;µg/m³;2024-03-10T12:00:00+01:00;2024-03-10T13:00:00+01:00;10;7.22;7.2;12.83;8.13;9.81;11.65;15.25;19.14;14.89;12.09;12.78;15.19;5.53;8.74;23.85;16.31;17.75;12.67;15.28;14.24;18.69;12.58;22.3;40.26;4.83;16.51;2.7;5.3;7.21;9.49;4.85;6.16;7.77;5.95;4.34;13.25;9.6;4.9;4.04;4.36;3.89;4.47;6.51;4.63
NO2;uur;µg/m³;2024-03-10T13:00:00+01:00;2024-03-10T14:00:00+01:00;11.34;6.38;6.56;12.43;6.46;8.27;10.95;16.24;16.19;14.22;10.96;16.55;12.27;6.1;11.35;40.17;14.34;15.58;13.36;12.3;11.05;21.34;8.91;15.21;40.3;4.93;13.21;2.87;4.88;5.67;9.18;4.89;5.99;8.65;6.49;4.51;14.44;9.45;4.34;3.71;3.84;3.81;4.91;8.69;4.33
NO2;uur;µg/m³;2024-03-10T14:00:00+01:00;2024-03-10T15:00:00+01:00;11.62;5.21;5.73;14.79;5.86;6.66;11.27;12.79;14.79;11.28;9.72;19.83;10.75;11.06;9.65;16.29;13.02;13.5;9.1;9.12;11.11;26.57;7.14;20.11;39.11;4.62;9.38;2.76;4.79;5.7;7.29;5.32;6.37;6.27;6.49;4.5;15.43;8.37;4.5;3.43;4.16;3.85;5.92;8.97;4.1
NO2;uur;µg/m³;2024-03-10T15:00:00+01:00;2024-03-10T16:00:00+01:00;14.38;4.35;6.31;15.39;7.26;7.59;11.22;12.07;12.46;8.89;8.31;13.12;11.15;9.88;10.95;16.01;14.07;18.62;11.33;7.9;9.59;23.65;8.9;21.53;31.66;5.08;8.91;2.66;5.01;5.77;9.65;5.01;6.91;5.65;6.56;4.7;15.62;9.54;4.31;3.77;4.24;3.95;6.09;9.64;4.76
NO2;uur;µg/m³;2024-03-10T16:00:00+01:00;2024-03-10T17:00:00+01:00;17;5.78;7.06;16.42;9.2;13.43;10.46;12.52;17.71;11.09;8.49;9.2;12.42;14.13;15.07;20.58;11.95;23.01;8.98;8.68;9.14;20.15;6.03;18.46;30.61;4.82;11.34;2.69;4.95;6.5;12.92;5.88;7.14;9.91;7.2;4.42;19.12;9.43;4.66;3.59;4.19;4.01;6.41;9.58;4.24
NO2;uur;µg/m³;2024-03-10T17:00:00+01:00;2024-03-10T18:00:00+01:00;23.9;6.12;11;19.9;10.75;9.3;23.2;14.82;19.82;12.42;9.45;9.35;13.94;9.11;15.4;32.19;12.16;16.43;9.17;10.18;13.15;23.86;7.39;17.6;30.3;4.67;16.1;2.95;5.25;8.42;11.59;6.72;7.98;8.99;8.4;5.18;19.43;12.78;4.49;3.95;3.85;5.04;7.03;8.19;3.99
NO2;uur;µg/m³;2024-03-10T18:00:00+01:00;2024-03-10T19:00:00+01:00;32.78;8.51;13.8;21.18;15.88;14.5;26.77;22.25;21.36;15.72;13.12;9.03;14.4;29.69;13.71;30.7;16.82;25.63;10.82;10.76;17.37;32.2;13.94;26.56;39.16;4.58;20.3;3.17;5.98;8.66;12.59;8.52;9.5;14.74;9.19;6.3;26.05;20.23;5.41;4.52;4.55;5.3;8.63;10.74;6.01
NO2;uur;µg/m³;2024-03-10T19:00:00+01:00;2024-03-10T20:00:00+01:00;22.16;8.02;17.05;26.32;19.22;14.39;20.01;19;22.04;20.51;13.39;10.7;18.49;23.09;12.64;35.23;19.8;24.03;12.43;13.56;12.81;31.57;16.18;32.93;41.07;4.26;19.62;3.43;6.89;8.18;12.68;12.84;9.27;12.75;8.73;6.73;23;17.35;5.91;4.43;4.97;5.69;7.32;13.41;7.12
NO2;uur;µg/m³;2024-03-10T20:00:00+01:00;2024-03-10T21:00:00+01:00;22.08;9.72;16.77;24.59;18.21;12.35;17.35;16.6;19.84;15.65;12.56;11.7;11.95;20.77;14.59;31.92;16.75;17.45;15.62;11.92;10.8;27.48;16.24;26.18;32.2;4.13;20.78;3.93;7.69;7.89;11.52;10.07;9.43;8.5;8.67;7.16;18.82;16.79;5.47;4.5;4.37;5.14;9.47;12.72;7.74
NO2;uur;µg/m³;2024-03-10T21:00:00+01:00;2024-03-10T22:00:00+01:00;23.87;12.53;16.21;22.36;17.42;10.3;18.43;16.91;18.93;22.4;14.5;13.2;13.3;39.17;15.97;27.53;13.06;15.09;12.87;14.68;11.44;20.06;12.51;13.16;24;4.23;24.9;3.87;6.85;8.17;13.36;8.02;9.46;8.44;8.42;7.88;19.19;14.49;5.13;4.82;4.55;5.13;7.91;12.21;6.88
NO2;uur;µg/m³;2024-03-10T22:00:00+01:00;2024-03-10T23:00:00+01:00;19.89;10.42;19.99;20.75;19.15;9.73;24.34;17.13;23.35;23.83;17.82;12.21;16.83;18.65;13.35;27.53;12.52;15.99;12.07;10.45;19.07;17.66;13.81;17.82;25.76;4.52;18.95;3.93;6.49;8.91;11.5;6.82;10.95;9.71;8.23;7.61;19.98;17.71;4.95;4.43;4.89;6.05;7.18;11.66;7.08
NO2;uur;µg/m³;2024-03-10T23:00:00+01:00;2024-03-11T00:00:00+01:00;27.72;11.24;18.72;18.45;19.04;8.66;37.35;17.73;23.11;26.37;18.28;10.91;16.22;13.53;14.18;24.6;12.99;17.76;12.87;11.32;13.97;18.18;19.46;28.83;26.66;4.9;24.76;3.77;5.77;8.8;11.43;11.43;9.73;7.86;7.83;7.38;25.1;17.06;4.76;4.51;5.37;6.51;6.43;9.19;6.5
NO2;uur;µg/m³;2024-03-11T00:00:00+01:00;2024-03-11T01:00:00+01:00;18.16;12.35;;14.2;13.57;10.47;29.16;17.2;19.38;33.92;32.19;20.79;14.82;28.76;17.82;18.53;13.35;10.16;12.09;21.9;12.65;18.86;8.86;34.4;24.67;5.8;13.97;4.22;6.23;8.47;9.01;7.16;8.27;6.9;8.03;7.4;17.95;12.52;5.89;4.95;5.09;7.08;6.31;10.82;6.38
NO2;uur;µg/m³;2024-03-11T01:00:00+01:00;2024-03-11T02:00:00+01:00;22.93;10.69;10.19;7.58;7.48;11.57;41.18;19.94;24.7;27.35;25.01;21.49;12.08;15.13;39.27;16.96;12.79;11.36;13.87;23.35;13.44;14.7;7.3;19.78;17.36;5.5;14.69;3.56;6.92;8.15;9.38;6.5;7.48;6.49;7.46;7.05;12.6;11.36;5.84;4.88;4.52;6.8;6.08;8.45;5.77
NO2;uur;µg/m³;2024-03-11T02:00:00+01:00;2024-03-11T03:00:00+01:00;20.13;15.62;5.98;4.87;4.55;20.76;41.9;15.99;18.7;25.71;26.07;35.95;20.26;14.81;27.58;16.45;13.64;14.52;11.03;20.25;13.52;14.61;10.01;20.86;17.51;4.97;10.31;3.4;5.64;10.23;7.11;10.57;8.67;6.54;7.17;6.64;9.52;8.71;4.79;5.03;4;6.33;5.97;8.18;5.73
NO2;uur;µg/m³;2024-03-11T03:00:00+01:00;2024-03-11T04:00:00+01:00;14.83;15.93;3.38;3.69;3.21;20.26;38.89;17.01;18.55;31.36;34.36;27.29;23.59;14.61;24.04;28.63;15.68;14.32;10.54;22.27;13.58;11.28;10.12;24.56;17.06;4.7;8.81;3.64;5.66;6.02;6.71;8.61;7.14;7.61;6.86;5.37;9.52;8.56;4.52;5.17;3.89;5.7;4.26;6.02;5.61
NO2;uur;µg/m³;2024-03-11T04:00:00+01:00;2024-03-11T05:00:00+01:00;10.36;19.93;3.64;2.88;3.22;23.12;38.74;20.83;24.11;35.11;31.92;23;24.89;13.52;28.94;16.5;13.72;18.65;13.38;26.46;11.88;14.06;12.54;24.64;25.31;4.42;6.74;4.34;5.12;7.44;6.99;4.24;7.63;7.55;6.9;6.16;11.83;9.36;6.05;4.84;3.7;5.83;4.59;6.72;5.54
NO2;uur;µg/m³;2024-03-11T05:00:00+01:00;2024-03-11T06:00:00+01:00;9.88;15.48;5.97;5.25;3.3;24.47;41;25.44;26.18;34.06;30.42;18.81;22.74;13.38;24.16;13.4;17.41;13.08;20.36;18.25;9.05;15.97;14.86;32.25;37.94;4.17;9.08;10.99;10.7;7.06;8.53;10.86;7.92;6.98;6.64;7.95;21.83;23.7;6.94;5.06;3.83;5.57;5.12;8.72;5.33
NO2;uur;µg/m³;2024-03-11T06:00:00+01:00;2024-03-11T07:00:00+01:00;14.2;15.71;6.18;10.66;4.42;24.43;42.7;29.38;29.65;38.94;33.56;25.33;21.08;17.79;22.52;14.51;25.64;15.59;21.88;34.83;12.71;26.19;34.4;44.93;53.42;4.2;19.88;6.19;7.57;11.19;12.86;12.62;12.47;10.03;9.98;7.96;20.29;15.1;8.24;7.25;4.28;5.46;4.12;12.46;5.84
NO2;uur;µg/m³;2024-03-11T07:00:00+01:00;2024-03-11T08:00:00+01:00;18.28;15.89;7.76;14.11;5.59;24.58;38.65;31.78;32.14;38.39;30.57;27.88;23.84;23.05;22.55;12.09;29.16;31.98;24.09;36.54;16.15;32.91;31.84;41;48.33;4.68;21.55;11.86;10.28;14.68;21.17;10.4;16.16;11.35;14.78;9.82;30.56;17.61;8.59;6.54;4.51;6.12;4.39;18.55;4.67
NO2;uur;µg/m³;2024-03-11T08:00:00+01:00;2024-03-11T09:00:00+01:00;14.45;18.37;8.62;17.38;6.45;27.97;37.85;31.67;35.61;37.04;32.97;24.73;22.34;20.58;18.06;12.36;28.98;27.93;28.91;33.55;20.76;35.14;24.48;40.06;47.71;5.44;27.13;7.96;13.66;18.13;31.15;15.32;17.83;11.79;13.52;10.74;34.96;26.24;10.3;5.76;6.08;11.96;5.2;20.94;4.96
NO2;uur;µg/m³;2024-03-11T09:00:00+01:00;2024-03-11T10:00:00+01:00;14.35;21.81;7.69;12.56;5.66;27.58;36.82;30.97;31.73;34;30.65;23.57;21.55;19.93;15.94;16.67;30.8;36.41;33.07;31.8;22.82;30.69;18.32;40.98;45.51;6.92;28.5;6.2;11.64;18.67;30.67;21.54;20.66;15.09;16.55;9.58;42.06;35.51;10.13;6.73;7.72;9.01;7.02;19.46;6.07
NO2;uur;µg/m³;2024-03-11T10:00:00+01:00;2024-03-11T11:00:00+01:00;15.92;19.69;7.6;12.94;6.74;23.16;29.44;25.97;29.53;35.5;32.94;24.29;21.6;26.85;21.45;15.24;29.31;36.56;25.3;33.96;17.86;29.8;20.27;38.37;38.19;7.2;18.01;6.15;15.75;13.35;22.16;18.9;15.66;20.33;15.53;8.3;36.7;27.23;10.31;6.88;8.22;9.24;7.63;22.79;8.59
NO2;uur;µg/m³;2024-03-11T11:00:00+01:00;2024-03-11T12:00:00+01:00;17.34;21.63;8.37;15.07;7.68;26.15;28.48;22.89;32.24;42.97;35.67;26.67;20.77;21.48;32.76;12.86;29.42;28.73;28.93;33.23;9.99;29.57;25.75;35.3;28.08;7.49;15.35;6.43;15.13;12.34;20.98;17;13.88;28.17;14.15;9.67;38.74;26.02;10.84;11.6;9.55;7.77;7.82;25.38;7.95
NO2;uur;µg/m³;2024-03-11T12:00:00+01:00;2024-03-11T13:00:00+01:00;18.06;22.7;8.52;15.45;7.93;29.76;24.08;30.3;32.34;35.59;34.02;32.1;19.93;17.71;30.23;13.09;22.68;25.24;37.83;35.04;10.32;22.34;23.23;31.36;22.41;7.13;13.01;6.96;11.34;13.09;18.18;14.88;14.01;25.71;14.71;10.97;39.24;29.7;11.43;8.52;6.79;8.49;7.82;26.11;6.9
NO2;uur;µg/m³;2024-03-11T13:00:00+01:00;2024-03-11T14:00:00+01:00;14.66;20.66;9.56;13.94;8.47;31.73;27.84;32.04;36.97;31.69;34.5;37.23;20.83;15.41;44.95;21.57;19.17;28.32;32.13;24.08;14.15;22.76;16.21;29.49;17.59;8.06;18.72;7.64;16.91;13.73;20.85;13.19;14.14;20.62;14.4;11.91;31.5;27.92;11.76;10.37;7.33;10.31;7.42;18.94;7.07
NO2;uur;µg/m³;2024-03-11T14:00:00+01:00;2024-03-11T15:00:00+01:00;16.15;16.43;9.42;15.34;8.12;26.1;33.37;29.74;40.52;40.16;37.19;36.91;14.97;13.71;38.59;14.01;17.54;25.07;34.21;29.78;5.88;22.24;19.66;28.61;21.23;7.15;25.62;7.59;15.94;14.61;21.98;15.73;13.93;13.88;14.79;12.06;38.4;29.17;12.13;12.98;9.65;11.13;8.97;17.85;8.86
NO2;uur;µg/m³;2024-03-11T15:00:00+01:00;2024-03-11T16:00:00+01:00;14.56;18.08;11.42;19.92;9.32;20.17;36.1;31.51;35.32;33.83;31.52;33.64;20.75;13.63;27.02;14.05;16.41;23.27;37.49;30.08;6.03;17.87;17.45;31.76;15.35;7.9;24.75;7.46;16.9;15.65;22.91;21.24;15.41;13.35;15.81;12.92;44.16;30.67;11.73;13.75;8.7;11.16;9.29;24.63;11.35
